Pulgar (Flexión 0-100),Índice (Flexión 0-100),Corazón (Flexión 0-100),Anular (Flexión 0-100),Meñique (Flexión 0-100),AX (Acelerómetro X en Gs),AY (Acelerómetro Y en Gs),AZ (Acelerómetro Z en Gs),GX (Giroscopio X en grados/seg),GY (Giroscopio Y en grados/seg),GZ (Giroscopio Z en grados/seg)
59.8,81.6,0.0,0.0,0.0,1.0082,-0.2005,0.074,0.0,0.0,0.0
59.8,81.7,0.0,0.0,0.0,1.0078,-0.2016,0.0739,0.0,0.0,0.0
59.7,81.9,0.0,0.0,0.0,1.0077,-0.2009,0.073,0.0,0.0,0.0
59.6,82.1,0.0,0.0,0.0,1.0073,-0.2025,0.0721,0.0,0.0,0.0
59.5,82.3,0.0,0.0,0.0,1.0071,-0.2014,0.0738,0.0,0.0,0.0
59.5,82.4,0.0,0.0,0.0,1.0071,-0.2022,0.0733,0.0,0.0,0.0
59.5,82.6,0.0,0.0,0.0,1.0071,-0.2021,0.0717,0.0,0.0,0.0
59.4,82.7,0.0,0.0,0.0,1.0072,-0.2034,0.0712,0.0,0.0,0.0
59.3,82.7,0.0,0.0,0.0,1.0077,-0.2024,0.0718,0.0,0.0,0.0
59.2,82.6,0.0,0.0,0.0,1.0075,-0.2029,0.0706,0.0,0.0,0.0
59.1,82.6,0.0,0.0,0.0,1.0076,-0.2028,0.0696,0.0,0.0,0.0
59.1,82.5,0.0,0.0,0.0,1.0075,-0.2037,0.0691,0.0,0.0,0.0
59.2,82.4,0.0,0.0,0.0,1.008,-0.203,0.0696,0.0,0.0,0.0
59.4,82.4,0.0,3.1,0.0,1.0076,-0.2043,0.068,0.0,0.0,0.0
59.5,82.4,0.0,5.4,0.0,1.0078,-0.2039,0.0666,0.0,0.0,0.0
59.6,82.3,0.0,7.1,0.0,1.008,-0.2044,0.067,0.0,0.0,0.0
59.6,82.3,0.0,8.5,0.0,1.0081,-0.2047,0.0672,0.0,0.0,0.0
59.7,82.3,0.0,9.6,0.0,1.0082,-0.204,0.0657,0.0,0.0,0.0
59.8,82.3,0.0,10.5,0.0,1.0079,-0.2039,0.0678,0.0,0.0,0.0
46.2,0.0,0.0,68.8,100.0,1.0222,0.0001,-0.0693,0.0,0.0,0.0
46.2,0.0,0.0,68.8,100.0,1.0236,-0.002,-0.0689,0.0,0.0,0.0
46.3,0.0,0.0,68.8,100.0,1.0245,-0.0028,-0.0684,0.0,0.0,0.0
46.4,0.0,0.0,68.7,100.0,1.0253,-0.0027,-0.0683,0.0,0.0,0.0
46.5,0.0,0.0,68.7,100.0,1.0246,-0.001,-0.0664,0.0,0.0,0.0
46.6,0.0,0.0,68.7,100.0,1.0246,0.0007,-0.0663,0.0,0.0,0.0
46.7,0.0,0.0,68.7,100.0,1.024,0.0011,-0.0659,0.0,0.0,0.0
46.8,0.0,0.0,68.6,100.0,1.0227,0.004,-0.0665,0.0,0.0,0.0
50.2,0.0,0.0,68.2,100.0,1.0266,-0.0057,-0.0642,0.0,0.0,0.0
50.2,0.0,0.0,68.2,100.0,1.0273,-0.0063,-0.0652,0.0,0.0,0.0
50.1,0.0,0.0,68.2,100.0,1.0276,-0.0073,-0.063,0.0,0.0,0.0
50.1,0.0,0.0,68.2,100.0,1.0283,-0.0091,-0.0623,0.0,0.0,0.0
50.1,0.0,0.0,68.2,100.0,1.0284,-0.0099,-0.0638,0.0,0.0,0.0
50.1,0.0,0.0,68.2,100.0,1.0277,-0.0104,-0.0619,0.0,0.0,0.0
50.0,0.0,0.0,68.2,100.0,1.0273,-0.0105,-0.0612,0.0,0.0,0.0
50.0,0.0,0.0,68.2,99.5,1.0287,-0.0097,-0.0617,0.0,0.0,0.0
50.0,0.0,0.0,68.2,98.6,1.0286,-0.0077,-0.0632,0.0,0.0,0.0
50.0,0.0,0.0,68.3,97.8,1.0287,-0.0058,-0.0646,0.0,0.0,0.0
49.9,0.0,0.0,68.3,97.2,1.0287,-0.0052,-0.0651,0.0,0.0,0.0
49.9,0.0,0.0,68.3,96.6,1.0291,-0.0053,-0.0656,0.0,0.0,0.0
49.9,0.0,0.0,68.3,96.2,1.0299,-0.0064,-0.0669,0.0,0.0,0.0
49.9,0.0,0.0,68.3,96.0,1.0299,-0.0058,-0.067,0.0,0.0,0.0
49.9,0.0,0.0,68.3,95.7,1.0298,-0.0055,-0.0672,0.0,0.0,0.0
50.0,0.0,0.0,68.3,94.9,1.0294,-0.0051,-0.0682,0.0,0.0,0.0
50.1,0.0,0.0,68.3,93.9,1.0299,-0.0046,-0.0682,0.0,0.0,0.0
50.1,0.0,0.0,68.3,93.1,1.0305,-0.0043,-0.0685,0.0,0.0,0.0
50.2,0.0,0.0,68.3,92.3,1.0309,-0.0034,-0.07,0.0,0.0,0.0
50.3,0.0,0.0,68.2,91.6,1.0311,-0.0015,-0.0709,0.0,0.0,0.0
50.3,0.0,0.0,68.2,91.1,1.0307,-0.0003,-0.0726,0.0,0.0,0.0
50.4,0.0,0.0,68.2,90.6,1.0305,-0.0007,-0.0719,0.0,0.0,0.0
50.5,0.0,0.0,68.2,90.2,1.0295,-0.0017,-0.0714,0.0,0.0,0.0
50.5,0.0,0.0,68.2,89.9,1.0289,-0.0032,-0.0711,0.0,0.0,0.0
50.5,0.0,0.0,68.2,89.8,1.0286,-0.0048,-0.0716,0.0,0.0,0.0
50.5,0.0,0.0,68.2,89.7,1.0291,-0.0039,-0.0717,0.0,0.0,0.0
50.5,0.0,0.0,68.3,89.6,1.0289,-0.004,-0.0721,0.0,0.0,0.0
50.5,0.0,0.0,68.3,89.6,1.0293,-0.0038,-0.0726,0.0,0.0,0.0
50.5,0.0,0.0,68.3,89.5,1.029,-0.002,-0.0727,0.0,0.0,0.0
50.4,0.0,0.0,68.3,89.4,1.029,-0.0016,-0.0723,0.0,0.0,0.0
50.4,0.0,0.0,68.3,89.3,1.0296,-0.0031,-0.071,0.0,0.0,0.0
50.5,0.0,0.0,68.3,89.3,1.0293,-0.0045,-0.0693,0.0,0.0,0.0
50.5,0.0,0.0,68.3,89.3,1.0285,-0.0068,-0.068,0.0,0.0,0.0
50.5,0.0,0.0,68.3,89.1,1.0281,-0.0086,-0.0662,0.0,0.0,0.0
50.5,0.0,0.0,68.3,89.0,1.0271,-0.009,-0.0647,0.0,0.0,0.0
50.6,0.0,0.0,68.3,89.0,1.0268,-0.0099,-0.0647,0.0,0.0,0.0
50.6,0.0,0.0,68.3,89.0,1.0274,-0.0102,-0.0655,0.0,0.0,0.0
50.6,0.0,0.0,68.3,89.0,1.0281,-0.0108,-0.0635,0.0,0.0,0.0
50.6,0.0,0.0,68.3,89.0,1.0286,-0.0104,-0.0641,0.0,0.0,0.0
50.6,0.0,0.0,68.3,88.7,1.0284,-0.0084,-0.0642,0.0,0.0,0.0
50.6,0.0,0.0,68.3,88.5,1.0279,-0.0065,-0.0648,0.0,0.0,0.0
50.7,0.0,0.0,68.3,88.4,1.0281,-0.0058,-0.065,0.0,0.0,0.0
50.7,0.0,0.0,68.3,88.4,1.0273,-0.0062,-0.0661,0.0,0.0,0.0
50.8,0.0,0.0,68.3,88.3,1.0271,-0.0054,-0.0673,0.0,0.0,0.0
50.9,0.0,0.0,68.3,88.3,1.0251,-0.0038,-0.0671,0.0,0.0,0.0
50.9,0.0,0.0,68.3,88.1,1.0233,-0.0031,-0.0687,0.0,0.0,0.0
51.0,0.0,0.0,68.3,87.9,1.0222,-0.0026,-0.0686,0.0,0.0,0.0
51.1,0.0,0.0,68.3,87.8,1.0218,-0.0036,-0.068,0.0,0.0,0.0
51.1,0.0,0.0,68.3,87.8,1.0216,-0.0042,-0.0687,0.0,0.0,0.0
51.1,0.0,0.0,68.3,87.9,1.022,-0.0042,-0.0694,0.0,0.0,0.0
51.1,0.0,0.0,68.3,88.0,1.0212,-0.0056,-0.0694,0.0,0.0,0.0
51.0,0.0,0.0,68.3,88.2,1.0197,-0.0077,-0.0686,0.0,0.0,0.0
51.0,0.0,0.0,68.3,88.3,1.019,-0.0084,-0.0683,0.0,0.0,0.0
50.9,0.0,0.0,68.3,88.5,1.019,-0.0097,-0.0679,0.0,0.0,0.0
50.8,0.0,0.0,68.3,88.7,1.0198,-0.0097,-0.0694,0.0,0.0,0.0
50.7,0.0,0.0,68.3,88.8,1.0199,-0.0095,-0.0701,0.0,0.0,0.0
50.7,0.0,0.0,68.3,88.9,1.0195,-0.0109,-0.0689,0.0,0.0,0.0
50.6,0.0,0.0,68.3,89.1,1.0201,-0.0117,-0.0688,0.0,0.0,0.0
50.6,0.0,0.0,68.3,89.2,1.0201,-0.012,-0.0697,0.0,0.0,0.0
50.7,0.0,0.0,68.3,89.3,1.0204,-0.0111,-0.0686,0.0,0.0,0.0
50.7,0.0,0.0,68.3,89.4,1.0202,-0.0096,-0.0685,0.0,0.0,0.0
50.7,0.0,0.0,68.3,89.6,1.0205,-0.0089,-0.0673,0.0,0.0,0.0
50.7,0.0,0.0,68.3,89.7,1.0206,-0.0083,-0.0675,0.0,0.0,0.0
50.7,0.0,0.0,68.3,89.8,1.0209,-0.0077,-0.069,0.0,0.0,0.0
50.7,0.0,0.0,68.3,90.0,1.0208,-0.0057,-0.0689,0.0,0.0,0.0
50.7,0.0,0.0,68.3,90.1,1.0202,-0.0069,-0.068,0.0,0.0,0.0
50.7,0.0,0.0,68.3,90.3,1.0207,-0.0069,-0.0684,0.0,0.0,0.0
50.7,0.0,0.0,68.2,90.3,1.0211,-0.0067,-0.0692,0.0,0.0,0.0
50.7,0.0,0.0,68.2,90.4,1.0221,-0.0064,-0.0686,0.0,0.0,0.0
50.7,0.0,0.0,68.2,90.5,1.0222,-0.0074,-0.0681,0.0,0.0,0.0
50.6,0.0,0.0,68.2,90.5,1.0217,-0.008,-0.0691,0.0,0.0,0.0
50.6,0.0,0.0,68.2,90.5,1.0214,-0.0088,-0.0685,0.0,0.0,0.0
50.6,0.0,0.0,68.2,90.5,1.0217,-0.0095,-0.0676,0.0,0.0,0.0
50.6,0.0,0.0,68.2,90.5,1.0217,-0.0099,-0.0668,0.0,0.0,0.0
50.6,0.0,0.0,68.2,90.5,1.0229,-0.0083,-0.0698,0.0,0.0,0.0
50.5,0.0,0.0,68.1,90.5,1.0225,-0.0055,-0.0712,0.0,0.0,0.0
50.5,0.0,0.0,68.1,90.4,1.0223,-0.0035,-0.0734,0.0,0.0,0.0
50.4,0.0,0.0,68.1,90.3,1.0225,-0.0034,-0.0753,0.0,0.0,0.0
50.3,0.0,0.0,68.1,90.2,1.0224,-0.0024,-0.0765,0.0,0.0,0.0
50.3,0.0,0.0,68.1,90.0,1.0225,-0.0032,-0.0767,0.0,0.0,0.0
50.2,0.0,0.0,68.1,89.8,1.0224,-0.0044,-0.0758,0.0,0.0,0.0
50.2,0.0,0.0,68.1,89.6,1.021,-0.0051,-0.0755,0.0,0.0,0.0
50.3,0.0,0.0,68.1,89.4,1.0213,-0.0053,-0.0755,0.0,0.0,0.0
50.3,0.0,0.0,68.1,89.2,1.0214,-0.0079,-0.0751,0.0,0.0,0.0
50.3,0.0,0.0,68.1,89.1,1.0223,-0.0092,-0.0736,0.0,0.0,0.0
50.3,0.0,0.0,68.1,89.0,1.0221,-0.011,-0.0714,0.0,0.0,0.0
50.3,0.0,0.0,68.1,89.0,1.0225,-0.0116,-0.0709,0.0,0.0,0.0
50.3,0.0,0.0,68.1,88.9,1.0221,-0.0129,-0.0705,0.0,0.0,0.0
50.4,0.0,0.0,68.1,88.8,1.0218,-0.0133,-0.0708,0.0,0.0,0.0
50.4,0.0,0.0,68.1,88.8,1.0215,-0.0142,-0.0702,0.0,0.0,0.0
50.4,0.0,0.0,68.1,88.8,1.022,-0.0156,-0.0697,0.0,0.0,0.0
50.4,0.0,0.0,68.1,88.7,1.0223,-0.015,-0.0702,0.0,0.0,0.0
50.4,0.0,0.0,68.1,88.7,1.0229,-0.0145,-0.0686,0.0,0.0,0.0
50.4,0.0,0.0,68.1,88.3,1.0229,-0.0139,-0.0688,0.0,0.0,0.0
50.4,0.0,0.0,68.1,87.7,1.0232,-0.0128,-0.0696,0.0,0.0,0.0
50.3,0.0,0.0,68.1,88.3,1.0245,-0.0126,-0.0684,0.0,0.0,0.0
44.9,0.0,0.0,69.1,72.8,0.997,-0.11,-0.068,0.0,0.0,6.7433
44.8,0.0,0.0,69.2,73.6,1.0005,-0.1142,-0.0741,-6.1902,0.0,0.0
44.6,0.0,0.0,69.2,72.1,1.0028,-0.0391,-0.0495,-9.8881,0.0,0.0
44.4,0.0,0.0,69.2,71.2,0.9973,0.0284,-0.0566,-6.3307,0.0,0.0
44.3,0.0,0.0,69.2,70.5,0.9959,0.0398,-0.0584,0.0,0.0,4.2097
44.2,0.0,0.0,69.2,70.8,0.9989,0.0003,-0.051,6.4594,0.0,8.2228
44.1,0.0,0.0,69.2,71.0,1.0219,-0.1044,-0.059,0.0,0.0,7.2186
44.0,0.0,0.0,69.2,69.2,1.0154,-0.1019,-0.0648,-7.1543,0.0,0.0
44.0,0.0,0.0,69.1,69.7,1.0041,-0.0717,-0.0884,-14.0291,0.0,0.0
43.7,0.0,0.0,66.8,79.3,0.9969,0.0057,0.0008,0.0,0.0,-8.1318
43.8,0.0,0.0,66.8,79.7,0.9946,0.0417,-0.0017,4.1869,0.0,-4.0189
43.8,0.0,0.0,66.8,80.1,1.0013,0.0225,0.006,8.9291,0.0,0.0
43.9,0.0,0.0,66.8,80.0,1.0027,-0.0282,0.0021,10.7308,0.0,0.0
43.9,0.0,0.0,66.8,79.3,1.0032,-0.0888,-0.0206,6.2736,0.0,0.0
43.9,0.0,0.0,66.9,78.7,0.9992,-0.0786,-0.0268,0.0,0.0,-4.9598
44.0,0.0,0.0,67.0,77.6,1.0002,-0.0206,-0.0152,-4.0368,0.0,-8.0984
44.1,0.0,0.0,67.0,76.8,0.9909,0.0521,-0.015,0.0,0.0,-5.1392
44.1,0.0,0.0,67.1,75.8,0.9927,0.0492,-0.0128,6.0953,0.0,0.0
44.2,0.0,0.0,67.1,75.0,0.9908,0.0061,-0.0109,10.5879,0.0,5.6013
44.2,0.0,0.0,67.1,74.5,0.9966,-0.0904,-0.0255,8.2404,0.0,6.4035
44.3,0.0,0.0,67.2,71.1,0.9935,-0.1085,-0.0259,0.0,0.0,0.0
44.3,0.0,0.0,67.2,67.6,0.9946,-0.0537,-0.0081,-5.4818,0.0,-5.4163
44.5,0.0,0.0,67.1,62.9,0.9895,0.0349,0.0078,0.0,0.0,-5.7703
44.6,0.0,0.0,67.1,58.2,0.9892,0.0565,0.0147,5.522,0.0,0.0
44.7,0.0,0.0,67.2,53.9,0.9861,0.0383,0.0116,11.9689,0.0,4.47
44.8,0.0,0.0,67.2,54.1,0.9923,-0.0326,0.0119,13.4429,0.0,7.0868
44.9,0.0,0.0,67.1,55.6,1.0017,-0.1042,0.0035,7.513,0.0,0.0
45.1,0.0,0.0,67.2,57.9,1.0007,-0.0914,0.0068,0.0,0.0,-5.9361
45.3,0.0,0.0,67.1,60.8,0.9995,-0.0031,0.0266,0.0,0.0,-8.8336
45.5,0.0,0.0,67.1,63.9,0.9984,0.0464,0.0258,0.0,0.0,-4.3772
45.8,0.0,0.0,67.0,66.5,1.0029,0.043,0.0348,6.493,0.0,0.0
46.1,0.0,0.0,67.1,69.0,1.008,-0.0185,0.0374,9.2848,0.0,4.6127
46.3,0.0,0.0,67.1,71.4,1.01,-0.0937,0.0273,5.6325,0.0,0.0
46.5,0.0,0.0,67.1,73.4,1.0046,-0.1044,0.0216,0.0,0.0,-6.0957
46.7,0.0,0.0,67.1,75.5,1.0034,-0.0329,0.041,-4.9742,0.0,-10.5307
46.9,0.0,0.0,67.0,77.6,0.9967,0.0505,0.043,0.0,0.0,-7.5702
47.0,0.0,0.0,66.9,79.6,0.9975,0.0497,0.0538,6.1029,0.0,0.0
47.1,0.0,0.0,67.0,81.5,1.0017,-0.0009,0.0644,10.5841,0.0,4.2326
47.1,0.0,0.0,67.0,83.5,1.0002,-0.0691,0.0604,9.4187,0.0,5.8709
47.0,0.0,0.0,67.0,85.4,0.9993,-0.1155,0.0484,0.0,0.0,0.0
46.7,0.0,0.0,67.0,87.0,1.0013,-0.0751,0.0654,-6.5673,0.0,-5.7842
46.5,0.0,0.0,67.0,88.6,1.0044,-0.0018,0.0676,-7.3695,0.0,-6.8557
46.4,0.0,0.0,66.9,90.1,0.9949,0.0478,0.056,0.0,0.0,0.0
46.3,0.0,0.0,66.8,90.8,0.9962,0.0267,0.062,6.7632,0.0,5.9242
46.3,0.0,0.0,66.8,91.7,1.0028,-0.0433,0.061,9.7761,0.0,7.8315
46.2,0.0,0.0,66.7,92.7,1.0038,-0.1221,0.0418,4.7228,0.0,5.9656
46.2,0.0,0.0,66.7,93.0,1.0028,-0.1139,0.0485,0.0,0.0,0.0
46.3,0.0,0.0,66.6,93.4,1.0036,-0.0422,0.0655,0.0,0.0,-4.4598
46.3,0.0,0.0,66.6,94.0,1.0002,0.0218,0.0605,0.0,0.0,0.0
46.4,0.0,0.0,66.6,94.7,0.9988,0.0252,0.0644,5.8441,0.0,4.9852
46.5,0.0,0.0,66.6,95.3,1.0032,-0.0102,0.0702,10.8054,0.0,8.4323
46.7,0.0,0.0,66.6,95.9,1.0015,-0.0588,0.0699,12.4621,0.0,9.5605
46.8,0.0,0.0,66.6,96.4,1.0047,-0.1369,0.0504,6.1769,0.0,6.6241
46.8,0.0,0.0,66.6,96.8,1.0064,-0.1388,0.0516,0.0,0.0,0.0
46.8,0.0,0.0,66.7,97.1,1.0086,-0.0672,0.0758,-4.0268,0.0,-4.114
46.8,0.0,0.0,66.7,96.7,1.005,-0.0066,0.0748,0.0,0.0,0.0
46.8,0.0,0.0,66.7,95.4,1.0043,0.0018,0.0852,5.8006,0.0,4.8784
47.0,0.0,0.0,66.7,95.1,1.0038,-0.0523,0.0951,9.296,0.0,9.1605
47.1,0.0,0.0,66.7,95.2,0.9969,-0.1154,0.0815,8.0892,0.0,9.5991
47.2,0.0,0.0,66.7,95.4,0.9969,-0.1552,0.0743,0.0,0.0,4.0741
47.4,0.0,0.0,66.7,95.5,0.9959,-0.1216,0.0813,-5.491,0.0,0.0
47.6,0.0,0.0,66.7,95.5,0.9999,-0.0617,0.1,-7.3779,0.0,0.0
47.8,0.0,0.0,66.7,94.7,0.9963,-0.0023,0.0974,0.0,0.0,0.0
47.9,0.0,0.0,66.8,93.7,1.0029,-0.003,0.0977,5.3266,0.0,0.0
48.1,0.0,0.0,66.8,91.8,0.9997,-0.0221,0.0972,10.851,0.0,4.6081
48.3,0.0,0.0,66.8,90.8,1.008,-0.1093,0.0984,9.3948,0.0,5.5974
48.4,0.0,0.0,66.9,90.3,1.0054,-0.1462,0.0918,0.0,0.0,0.0
48.6,0.0,0.0,66.9,90.5,1.0052,-0.1235,0.0903,-7.0299,0.0,-4.8117
48.7,0.0,0.0,67.0,90.6,1.0088,-0.0581,0.1064,-9.7499,0.0,-7.8377
48.9,0.0,0.0,67.0,90.7,1.0099,-0.0023,0.1054,-6.9728,0.0,-6.4954
49.0,0.0,0.0,67.0,91.0,1.0032,0.0192,0.1036,0.0,0.0,0.0
49.0,0.0,0.0,67.0,91.1,1.0055,-0.0238,0.1148,4.5518,0.0,5.7753
49.1,0.0,0.0,66.9,91.5,1.0035,-0.0787,0.1185,5.4484,0.0,7.7013
49.1,0.0,0.0,66.9,92.2,1.0034,-0.155,0.0874,0.0,0.0,4.5271
49.3,0.0,0.0,66.8,92.9,0.9989,-0.1264,0.1053,-6.5612,0.0,0.0
49.4,0.0,0.0,66.8,92.5,1.0051,-0.0573,0.1268,-9.0243,0.0,0.0
49.6,0.0,0.0,66.8,92.5,1.0003,0.0141,0.1172,-6.0815,0.0,0.0
49.8,0.0,0.0,66.8,92.5,1.0033,0.0182,0.1188,0.0,0.0,4.5661
50.0,0.0,0.0,66.8,92.4,0.9995,-0.0071,0.1196,5.7892,0.0,8.778
50.1,0.0,0.0,66.8,92.5,1.0061,-0.094,0.1137,4.9994,0.0,8.7984
50.3,0.0,0.0,66.9,92.6,1.0031,-0.1257,0.0978,0.0,0.0,0.0
50.4,0.0,0.0,66.9,92.8,1.0033,-0.0787,0.1078,-5.994,0.0,-4.9277
50.5,0.0,0.0,66.9,93.0,0.9996,0.0065,0.1157,-4.6551,0.0,-5.3497
50.6,0.0,0.0,66.9,92.5,1.0072,0.0212,0.125,0.0,0.0,0.0
50.7,0.0,0.0,67.0,92.4,1.0091,0.0034,0.1355,5.3357,0.0,4.2738
50.8,0.0,0.0,67.0,92.3,1.0064,-0.0496,0.1333,7.6578,0.0,6.9324
50.8,0.0,0.0,67.0,92.3,1.0065,-0.1108,0.1167,4.0583,0.0,5.6458
50.8,0.0,0.0,67.0,92.4,1.0028,-0.1198,0.1104,0.0,0.0,0.0
50.9,0.0,0.0,66.9,92.0,1.0056,-0.0723,0.1232,-4.7101,0.0,-5.5499
50.9,0.0,0.0,66.9,91.6,1.0047,0.0069,0.1341,0.0,0.0,-4.315
50.9,0.0,0.0,66.9,91.3,1.0108,0.0058,0.1383,4.6266,0.0,0.0
50.8,0.0,0.0,66.9,90.5,1.0142,-0.0261,0.1305,8.4737,0.0,0.0
50.8,0.0,0.0,66.9,85.0,1.0076,-0.0827,0.1136,7.9613,0.0,0.0
50.8,0.0,0.0,66.9,83.4,1.0013,-0.1376,0.0838,0.0,0.0,0.0
50.8,0.0,0.0,67.0,83.8,0.9986,-0.1155,0.0739,-6.3047,0.0,-5.5743
50.8,0.0,0.0,67.0,84.7,1.0006,-0.0479,0.0806,-8.5125,0.0,-8.6744
50.8,0.0,0.0,67.0,85.3,1.0024,0.0167,0.0771,-4.3813,0.0,-6.6477
50.8,0.0,0.0,67.1,85.9,1.0018,0.0274,0.0678,0.0,0.0,0.0
50.7,0.0,0.0,67.1,84.3,0.9996,-0.0036,0.0529,7.0182,0.0,0.0
50.7,0.0,0.0,67.3,84.0,0.9939,-0.0752,0.0276,7.0697,0.0,0.0
50.8,0.0,0.0,67.5,83.5,0.9925,-0.1128,-0.0022,0.0,0.0,-4.1033
51.1,0.0,0.0,67.9,83.0,1.0044,-0.0914,0.0019,-6.9803,0.0,-7.6856
51.5,0.0,0.0,68.3,81.7,1.0105,-0.0205,0.0072,-8.4488,0.0,-10.1715
51.9,0.0,0.0,68.6,81.1,1.0053,0.0221,0.0005,-4.0873,0.0,-5.5111
52.3,0.0,0.0,68.8,81.8,0.9989,0.0276,-0.0105,0.0,0.0,0.0
47.7,78.5,67.4,48.2,95.1,0.914,-0.1746,0.1835,0.0,-7.3824,4.2994
47.9,84.4,67.5,48.7,94.3,0.897,-0.1923,0.2206,-4.5826,-5.2651,-21.3423
47.4,89.1,67.5,49.5,94.7,0.8362,0.0047,0.2275,-8.4718,-4.4024,-31.2793
46.6,92.4,67.5,50.3,95.1,0.8032,0.129,0.2277,-9.424,0.0,-29.7371
45.5,94.6,67.3,51.1,95.7,0.7774,0.2123,0.2586,-9.5099,0.0,-27.4866
44.6,96.3,67.1,51.6,96.7,0.7431,0.317,0.2743,-7.424,0.0,-20.0527
44.0,97.4,67.1,51.5,97.3,0.7347,0.3753,0.2685,-4.9863,-4.637,0.0
43.6,98.2,67.1,50.8,97.5,0.7262,0.352,0.286,-6.055,-9.2379,24.815
43.4,98.7,67.0,49.6,95.7,0.7744,0.2202,0.2478,0.0,-10.7488,33.063
43.5,99.1,66.8,49.0,93.6,0.8094,0.149,0.2065,0.0,-8.5522,32.8397
43.6,99.4,66.4,48.9,92.2,0.8299,0.0732,0.2033,0.0,-7.1317,31.8608
43.8,99.6,66.3,49.1,90.6,0.8465,0.005,0.1983,0.0,-5.0854,29.3202
44.0,99.7,66.1,49.3,89.5,0.8596,-0.0575,0.2013,0.0,0.0,27.0994
44.3,99.8,66.0,49.6,88.7,0.8716,-0.1408,0.2153,0.0,0.0,12.9755
44.7,99.8,65.9,49.7,87.9,0.8822,-0.159,0.2037,-4.9001,-4.1973,-13.5338
44.5,99.9,65.9,49.9,86.8,0.8229,0.0329,0.2662,-7.8858,0.0,-26.3815
43.7,99.9,65.8,50.3,86.2,0.8064,0.1355,0.2673,-9.3615,0.0,-26.5627
42.9,99.9,65.9,50.7,86.3,0.7956,0.2127,0.2783,-10.3072,0.0,-26.1021
41.7,100.0,66.0,51.3,87.5,0.7794,0.2908,0.277,-11.1499,0.0,-24.9341
40.2,100.0,66.0,51.8,89.0,0.7693,0.3482,0.2857,-11.4884,0.0,-23.2433
38.9,100.0,66.1,52.0,90.7,0.7533,0.4019,0.3016,-10.7496,0.0,-20.9192
37.8,100.0,66.1,52.2,92.0,0.738,0.4688,0.3082,-7.9267,0.0,-13.2375
37.7,100.0,66.1,52.1,92.8,0.739,0.4997,0.3061,0.0,-5.1607,8.2761
37.8,100.0,66.1,51.6,93.5,0.7507,0.4087,0.2906,4.9273,-7.2122,32.2635
37.9,100.0,66.0,50.2,93.3,0.7824,0.2838,0.2633,6.6482,-5.7128,38.7483
38.2,100.0,65.8,49.3,89.9,0.8022,0.1784,0.2525,6.9947,0.0,36.8603
38.6,100.0,65.9,48.9,84.9,0.8198,0.0923,0.2462,6.2936,0.0,34.1541
39.0,100.0,65.9,48.8,79.1,0.8329,0.0113,0.2458,5.6908,0.0,30.601
39.6,100.0,65.9,48.9,75.2,0.845,-0.0677,0.2455,0.0,0.0,21.9346
40.1,100.0,65.9,49.2,74.2,0.8629,-0.0949,0.2263,-4.9894,0.0,4.3531
40.3,100.0,65.8,49.4,73.7,0.8619,-0.1196,0.2222,-9.5021,7.4378,-21.294
39.5,100.0,65.7,49.4,74.5,0.8186,0.0275,0.2723,-12.6039,5.5188,-29.8831
38.5,100.0,65.3,48.7,75.9,0.8063,0.1274,0.2717,-14.9505,4.2261,-31.3623
36.9,100.0,64.8,47.8,78.1,0.783,0.2113,0.2942,-15.5388,4.5252,-30.5584
35.3,100.0,64.4,47.1,80.1,0.7616,0.2863,0.3115,-14.4965,4.3318,-28.5379
33.9,100.0,64.1,46.7,82.1,0.7393,0.352,0.3359,-13.3936,4.5074,-25.7111
32.5,100.0,63.7,46.4,83.9,0.723,0.4241,0.348,-10.2467,0.0,-17.7693
31.9,100.0,63.4,46.8,84.6,0.7263,0.4489,0.3617,-7.0954,-4.5828,0.0
31.7,100.0,63.3,47.2,82.6,0.7337,0.3621,0.3612,0.0,-7.4104,24.815
32.0,100.0,63.2,47.1,80.3,0.762,0.2335,0.3469,0.0,-5.9255,29.4684
32.5,100.0,63.3,46.8,79.5,0.794,0.1574,0.3204,0.0,-5.6097,27.6167
33.3,100.0,63.4,46.5,80.0,0.8184,0.0873,0.2942,0.0,0.0,26.6196
34.2,100.0,63.6,46.7,80.9,0.8317,0.0159,0.2966,0.0,0.0,25.4185
35.2,100.0,63.8,46.5,80.7,0.8461,-0.0506,0.2868,0.0,0.0,22.558
36.1,100.0,63.8,46.5,79.9,0.8576,-0.1282,0.2845,0.0,0.0,6.6615
36.8,100.0,63.8,45.9,79.0,0.8591,-0.1524,0.2694,-11.8062,7.1859,-19.2163
36.5,100.0,63.6,44.8,78.9,0.7946,0.0219,0.347,-12.6815,6.1134,-32.137
35.9,100.0,63.3,43.5,79.5,0.7705,0.1473,0.3365,-13.6379,4.6712,-31.9938
35.3,100.0,63.2,42.8,80.3,0.7508,0.2224,0.363,-11.5887,5.3586,-28.716
34.5,100.0,63.1,42.3,81.5,0.73,0.2939,0.3786,-10.4903,4.0651,-26.7523
33.7,100.0,63.1,41.8,83.1,0.7102,0.3611,0.3866,-9.9948,0.0,-24.701
33.0,100.0,63.2,41.0,85.0,0.697,0.4102,0.4015,-9.8085,0.0,-22.6373
32.8,100.0,63.2,40.5,86.9,0.6697,0.4824,0.4257,-6.5888,0.0,-15.7356
